a24noticias_means,canal26_means,filonewsok_means,canal9oficial_means,diario.ole_means,infobae_means,lanacioncom_means,pagina12_means,tv_publica_means,c5n_means,clarincom_means,todonoticias_means,eldestapeweb_means,cronicaweb_means,minutouno_means,a24noticias_amount,canal26_amount,filonewsok_amount,canal9oficial_amount,diario.ole_amount,infobae_amount,lanacioncom_amount,pagina12_amount,tv_publica_amount,c5n_amount,clarincom_amount,todonoticias_amount,eldestapeweb_amount,cronicaweb_amount,minutouno_amount,Target
0.0,0.0,0.0,0.0,0.0,0.0,5582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015671641791044705
1.0,0.0,1.0,0.0,0.0,6.0,9.0,2.0,1.0,1.0,4.0,1.0,0.0,7719.0,4407.67,3318.0,1622.0,2969.0,10041.5,27163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014695077149155113
1.0,0.0,1.0,0.0,0.0,6.0,8.0,2.0,1.0,1.0,4.0,1.0,0.0,7719.0,4260.88,3318.0,1622.0,2969.0,10041.5,27163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013034033309196214
1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,2.0,9060.0,3762.0,3318.0,1622.0,0.0,9189.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011794138670478852
1.0,0.0,1.0,0.0,0.0,6.0,5.0,2.0,1.0,1.0,5.0,0.0,7719.0,4870.2,3318.0,1622.0,2969.0,9762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009890498057223637
8.0,3.0,8.0,0.0,0.0,14.0,21.0,7.0,0.0,18.0,6.0,8.0,8.0,4.0,0.0,8896.93,5547.52,8231.14,0.0,6621.28,10732.17,26912.75,9064.62,1840.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00804477089891572
5.0,1.0,2.0,0.0,0.0,6.0,12.0,4.0,0.0,6.0,3.0,4.0,4.0,1.0,0.0,13922.5,5281.0,10423.75,0.0,11525.67,12142.33,30213.75,12697.5,3239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245662734212343
1.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,2038.0,4.0,2.0,3.0,3.0,4980.0,6833.57,8650.0,0.0,13971.0,10817.5,30003.67,13757.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037931034482758426
2.0,0.0,2.0,0.0,0.0,6.0,4.0,3.0,1.0,2.0,6690.5,1.0,3.0,11074.83,5147.5,3833.0,597.0,1188.5,0.0,5211.0,4477.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061147372037179
2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,5147.5,2534.5,597.0,1290.0,0.0,5211.0,4477.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034281796366134943
3.0,1.0,2.0,0.0,0.0,12.0,11.0,2.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,9187.08,8737.82,2829.5,597.0,3935.8,10062.33,17244.0,7290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002400548696845003
1.0,1.0,1.0,0.0,0.0,10.0,7.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,9345.7,9520.86,2829.5,0.0,4597.25,14323.5,17244.0,7290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048126503953248734
2.0,1.0,2.0,0.0,0.0,11.0,8.0,2.0,0.0,6.0,4.0,3.0,1.0,0.0,9825.45,8049.0,2829.5,0.0,3521.33,8919.25,11985.67,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065630397236614065
3.0,0.0,1.0,0.0,0.0,5.0,7.0,1.0,635.67,4.0,4.0,2.0,2.0,9451.8,6055.14,2300.0,0.0,3910.75,9286.0,17433.0,1923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008692628650904033
2.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,614.5,3.0,3.0,1.0,3.0,9229.6,4480.71,2300.0,0.0,1047.0,4182.67,1469.0,3214.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010522623640827804
3.0,1.0,1.0,1.0,0.0,14.0,11.0,4.0,0.0,3.0,7.0,3.0,4.0,28.0,0.0,8349.43,4425.0,5284.0,0.0,1047.0,5625.29,1830.67,3049.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012052463665366886
2.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,614.5,3.0,2.0,1.0,3.0,9229.6,4480.71,2300.0,0.0,1047.0,5504.0,1469.0,3214.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014352350197344892
0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,8027.0,0.0,0.0,8933.0,2011.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015289406625409471
3.0,0.0,3.0,1.0,0.0,13.0,5.0,4.0,0.0,1.0,6.0,2.0,4.0,0.0,6969.0,4426.8,6403.75,0.0,1469.0,10500.83,2011.5,2946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170055452865065
0.0,0.0,0.0,0.0,0.0,3.0,16657.0,0.0,0.0,0.0,2.0,4481.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018051899210229427
3.0,0.0,2.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,4.0,0.0,4.0,3812.0,6887.5,0.0,1119.67,12056.75,0.0,2946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019149751053236307
3.0,4.0,0.0,1.0,0.0,4.0,5.0,1.0,370.67,5.0,3.0,31.0,2.0,2386.0,3223.6,6996.0,0.0,1441.0,14902.67,0.0,4911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01991409605622796
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,11965.0,0.0,742.0,5544.0,5623.0,22893.0,10127.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020318725099601656
1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,6212.0,742.0,0.0,8259.0,0.0,5244.5,7727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020740138267588516
2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,8534.0,0.0,2639.0,8259.0,0.0,5952.0,7727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02034883720930226
2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,8534.0,0.0,2639.0,7580.5,0.0,5952.0,7727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019499788045782146
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2639.0,8259.0,0.0,5952.0,7727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019022913964548107
5.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,437.2,3.0,4.0,0.0,2.0,2.0,4239.0,4633.67,0.0,1721.67,6858.25,0.0,5952.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01806963420008815
1.0,0.0,0.0,63.0,0.0,0.0,1.0,1.0,0.0,1.0,5998.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016157989228007156
1.0,0.0,1.0,0.0,0.0,63.0,1.0,2.0,0.0,2.0,1.0,4897.0,4501.0,0.0,1263.0,5492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01414233576642346
3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7915.5,2.0,2.0,0.0,3581.0,1.0,0.0,1263.0,6136.0,0.0,0.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01156871818602499
4.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,9274.33,5.0,2.0,0.0,6838.0,2.0,0.0,3232.8,6136.0,0.0,0.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008895131086142215
4.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,1028.75,4.0,2.0,0.0,1.0,2.0,6675.5,6220.0,0.0,3676.25,6136.0,0.0,1966.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005668398677373688
5.0,0.0,2.0,0.0,0.0,4.0,5.0,4.0,1441.6,5.0,5.0,0.0,2.0,2.0,6719.6,5098.25,0.0,4561.0,4161.0,0.0,3411.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023752969121140478
0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,11992.0,2.0,0.0,4121.0,1.0,1.0,0.0,4854.5,0.0,0.0,1966.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285762
5.0,1.0,0.0,0.0,1.0,6.0,5.0,3.0,1.0,2.0,5.0,4706.0,3.0,1.0,63070.0,6333.17,3433.2,6652.67,100.0,5660.0,1937.0,0.0,3433.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008522727272727258
2.0,0.0,0.0,0.0,1886.0,0.0,2.0,1.0,0.0,2.0,1.0,10767.0,0.0,5660.0,3243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011737089201877934
1.0,0.0,0.0,3069.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8100.0,3243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015777262180974472
2.0,0.0,0.0,1886.0,0.0,0.0,2.0,1.0,0.0,1.0,10767.0,0.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018730013704888082
3.0,1.0,0.0,0.0,1.0,2.0,2.0,4706.0,1.0,0.0,63070.0,12620.0,4852.5,1.0,100.0,0.0,0.0,0.0,0.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021973094170403516
0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,3404.0,3.0,1.0,0.0,1059.0,0.0,2528.33,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05177709521720052
0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,4.0,3404.0,3.0,1.0,0.0,1352.25,0.0,2528.33,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028785982478097678
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10916.0,3404.0,2.0,0.0,2.0,576.0,0.0,2721.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000811030008104
0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,8664.0,3.0,1981.0,3.0,0.0,1059.0,0.0,2528.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030708661417322883
0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,7512.6,4.0,1981.0,3.0,0.0,1352.25,0.0,2528.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031321619556913684
0.0,0.0,0.0,0.0,0.0,1.0,1.0,12682.0,1711.0,0.0,0.0,0.0,1.0,0.0,34010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031481481481481534
11.0,20.0,5.0,2.0,3.0,8.0,8.0,9.0,9.0,1.0,28.0,29.0,11.0,23.0,2.0,3567.4,22795.0,1520.5,124313.33,17587.38,12386.38,14321.11,1905.22,8483.0,8257.79,59254.86,16489.0,3367.0,7346.5,0.0,0.09443447037701971
0.0,2.0,0.0,0.0,0.0,0.0,863.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,1.0,9418.5,94957.5,21151.8,1321.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028543307086614206
0.0,3.0,4.0,0.0,0.0,5.0,10.0,5.0,2.0,2.0,8.0,6.0,7.0,2.0,2.0,0.0,17788.8,9854.6,14598.2,17384.5,5863.5,10444.75,43504.33,17033.0,2588.5,1576.5,0.0,0.0,0.0,0.0,0.027113237639553475
1.0,0.0,2.0,0.0,0.0,15.0,9.0,1.0,3.0,4.0,13.0,3.0,1.0,6.0,1.0,0.0,19215.8,15166.44,6320.0,3235.67,6732.25,10410.46,42692.33,6752.0,1678.5,1771.0,0.0,0.0,0.0,0.0,0.02515527950310544
2.0,2.0,5.0,0.0,0.0,12.0,26.0,5.0,2.0,7.0,25.0,10.0,12.0,8.0,1.0,0.0,0.0,12706.08,6490.88,12133.6,2426.5,4585.57,7361.4,39175.9,11447.75,13669.75,257.0,0.0,0.0,0.0,0.023326264768252142
2.0,2.0,5.0,0.0,0.0,12.0,27.0,8.0,3.0,7.0,25.0,10.0,14.0,10.0,1.0,0.0,0.0,12706.08,6376.96,12034.75,1685.33,4585.57,7361.4,39175.9,13663.5,11538.1,257.0,0.0,0.0,0.0,0.02101835405565426
3.0,0.0,3.0,1.0,1.0,14.0,12.0,12.0,3.0,2.0,14.0,1.0,13.0,7.0,2.0,10044.0,1856.0,13107.0,4967.79,6844.08,9484.83,226.33,1343.0,6248.86,32736.0,11285.31,3703.57,284.5,0.0,0.0,0.018846042331110424
13.0,1.0,6.0,2.0,1.0,46.0,77.0,31.0,16.0,15.0,58.0,20.0,44.0,11.0,7.0,390.0,9336.33,1042.5,13107.0,8707.65,5140.52,8889.84,1903.88,5737.13,4553.17,28133.0,9765.27,1940.82,617.43,0.0,0.030734206033010764
3.0,0.0,0.0,1.0,1.0,10.0,10.0,3.0,2.0,2.0,3.0,3.0,7.0,3.0,1.0,1856.0,13107.0,9347.0,6285.4,12165.33,2096.5,3910.5,5474.0,25139.33,14021.0,1458.67,914.0,0.0,0.0,0.0,0.011595803423522963
2.0,1.0,2.0,0.0,0.0,16.0,29.0,11.0,11.0,9.0,14.0,11.0,20.0,3.0,3.0,0.0,0.0,9361.44,5522.24,7656.45,2530.82,5538.11,3266.64,30115.27,12179.45,1458.67,621.33,0.0,0.0,0.0,0.00873362445414848
0.0,1.0,1.0,0.0,0.0,5.0,8.0,1.0,4.0,2.0,6.0,4.0,6.0,0.0,1.0,12056.4,4279.25,2436.0,3760.75,6026.0,1982.5,20534.25,10534.33,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.006222943722943638
8.0,0.0,4.0,0.0,0.0,20.0,35.0,12.0,3.0,4.0,30.0,8.0,13.0,4.0,3.0,0.0,10499.6,4690.0,8405.5,736.0,4699.25,4142.0,23450.88,7732.38,661.25,715.33,0.0,0.0,0.0,0.0,0.0034955633234741213
9.0,0.0,4.0,1.0,0.0,19.0,40.0,13.0,4.0,2.0,34.0,9.0,16.0,6.0,3.0,229.0,0.0,9524.05,4662.15,8952.0,616.75,10138.0,4600.88,25710.22,7091.5,794.0,715.33,0.0,0.0,0.0,0.000803858520900352
11.0,2.0,7.0,2.0,0.0,27.0,45.0,17.0,6.0,5.0,35.0,17.0,13.0,5.0,7073.14,2797.5,0.0,8143.89,5753.51,9166.59,997.17,9143.4,4693.03,27849.24,9607.0,1312.2,0.0,0.0,0.0,0.0,-0.00187416331994646
4.0,0.0,1.0,1.0,0.0,7.0,15.0,9.0,4.0,2.0,13.0,3.0,7.0,3.0,229.0,0.0,12454.14,4335.0,10928.89,754.5,16587.5,4626.62,40773.67,5514.29,1906.0,0.0,0.0,0.0,0.0,0.0,-0.004291845493562331
4.0,2.0,3.0,1.0,0.0,12.0,20.0,8.0,2.0,4.0,12.0,12.0,5.0,1.0,5214.0,5366.0,0.0,7088.08,6492.15,7777.88,1758.0,6399.5,3892.67,25260.42,16258.8,3599.0,0.0,0.0,0.0,0.0,-0.006465517241379173
7.0,2.0,4.0,2.0,0.0,15.0,29.0,14.0,3.0,6.0,24.0,14.0,16.0,7.0,8430.75,2698.0,0.0,6351.4,5977.55,8131.07,1335.0,5318.33,3440.38,27003.79,10815.75,2454.14,0.0,0.0,0.0,0.0,-0.008676789587852502
2.0,0.0,1.0,1.0,0.0,4.0,8.0,9.0,0.0,2.0,9.0,3.0,11.0,5.0,0.0,9480.25,3162.0,7913.22,0.0,8452.5,2678.11,29500.0,8454.55,1665.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.010393873085339237
16.0,5.0,15.0,5.0,0.0,24.0,25.0,8.0,8.0,15.0,16.0,11.0,16.0,57.0,1.0,13196.2,1124.4,0.0,7950.62,4457.16,10818.25,1019.75,5585.87,5250.62,24898.0,7966.0,1937.93,1262.0,0.0,0.0,-0.011608623548922104
18.0,4.0,14.0,0.0,0.0,22.0,19.0,8.0,5.0,16.0,13.0,11.0,10.0,45.0,3.0,0.0,0.0,9620.77,5066.32,11446.25,1359.2,6336.5,6410.46,24705.91,7833.8,1657.11,813.33,0.0,0.0,0.0,-0.024608501118568108
3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,0.0,1574.0,3103.0,5762.0,0.0,2162.0,637.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02092889908256892
13.0,2.0,4.0,0.0,0.0,18.0,24.0,6.0,1.0,13.0,20.0,5.0,12.0,28.0,3.0,0.0,0.0,5533.33,7737.54,7667.0,1574.0,4359.85,6625.3,40626.8,9526.17,576.82,452.0,0.0,0.0,0.0,-0.00585651537335273
10.0,2.0,22.0,0.0,1.0,15.0,27.0,19.0,2.0,11.0,17.0,10.0,10.0,51.0,2.0,8485.77,0.0,67286.0,6249.2,3659.67,6064.74,512.0,8438.36,3329.82,20129.4,8311.1,1641.02,504.0,0.0,0.0,0.019734904270986585
