La Libertad Avanza,Union por la Patria,Fuente,fecha_mediana,La Libertad Avanza_Encuestas,Union por la Patria_Encuestas,dia,mes,anio
5207.0,8099.5,8,2023-10-26 00:00:00,46.6,42.4,26,10,2023
1987.0,1814.0,9,2023-10-26 00:00:00,46.6,42.4,26,10,2023
5787.0,4127.5,10,2023-10-26 00:00:00,46.6,42.4,26,10,2023
6303.0,4522.0,11,2023-10-26 00:00:00,46.6,42.4,26,10,2023
16066.0,11713.5,12,2023-10-26 00:00:00,46.6,42.4,26,10,2023
7092.0,4263.0,13,2023-10-26 00:00:00,46.6,42.4,26,10,2023
1995.5,1995.5,14,2023-10-26 00:00:00,46.6,42.4,26,10,2023
0.0,0.0,15,2023-10-26 00:00:00,46.6,42.4,26,10,2023
1078.0,738.0,1,2023-10-23 00:00:00,34.3,42.4,23,10,2023
3444.5,2644.0,2,2023-10-23 00:00:00,34.3,42.4,23,10,2023
11687.0,11082.0,3,2023-10-23 00:00:00,34.3,42.4,23,10,2023
0.0,0.0,4,2023-10-23 00:00:00,34.3,42.4,23,10,2023
0.0,0.0,5,2023-10-23 00:00:00,34.3,42.4,23,10,2023
9209.0,5196.0,6,2023-10-23 00:00:00,34.3,42.4,23,10,2023
8447.5,4279.5,7,2023-10-23 00:00:00,34.3,42.4,23,10,2023
7251.5,6685.0,8,2023-10-23 00:00:00,34.3,42.4,23,10,2023
1412.5,1386.0,9,2023-10-23 00:00:00,34.3,42.4,23,10,2023
5968.0,7165.5,10,2023-10-23 00:00:00,34.3,42.4,23,10,2023
5177.5,3601.0,11,2023-10-23 00:00:00,34.3,42.4,23,10,2023
16016.0,17308.0,12,2023-10-23 00:00:00,34.3,42.4,23,10,2023
14446.0,14123.0,13,2023-10-23 00:00:00,34.3,42.4,23,10,2023
2289.0,2133.0,14,2023-10-23 00:00:00,34.3,42.4,23,10,2023
0.0,0.0,15,2023-10-23 00:00:00,34.3,42.4,23,10,2023
1090.0,630.0,1,2023-10-23 00:00:00,34.2,44.6,23,10,2023
3250.0,2270.0,2,2023-10-23 00:00:00,34.2,44.6,23,10,2023
10578.0,9760.0,3,2023-10-23 00:00:00,34.2,44.6,23,10,2023
0.0,0.0,4,2023-10-23 00:00:00,34.2,44.6,23,10,2023
0.0,0.0,5,2023-10-23 00:00:00,34.2,44.6,23,10,2023
5929.5,4739.0,6,2023-10-23 00:00:00,34.2,44.6,23,10,2023
9741.0,4037.0,7,2023-10-23 00:00:00,34.2,44.6,23,10,2023
7612.5,6357.0,8,2023-10-23 00:00:00,34.2,44.6,23,10,2023
1331.5,1408.0,9,2023-10-23 00:00:00,34.2,44.6,23,10,2023
5450.0,7853.5,10,2023-10-23 00:00:00,34.2,44.6,23,10,2023
5098.0,3601.0,11,2023-10-23 00:00:00,34.2,44.6,23,10,2023
17204.0,22535.0,12,2023-10-23 00:00:00,34.2,44.6,23,10,2023
14478.0,14548.0,13,2023-10-23 00:00:00,34.2,44.6,23,10,2023
3053.0,2068.0,14,2023-10-23 00:00:00,34.2,44.6,23,10,2023
0.0,0.0,15,2023-10-23 00:00:00,34.2,44.6,23,10,2023
1090.0,630.0,1,2023-10-23 00:00:00,41.6,40.4,23,10,2023
3250.0,2270.0,2,2023-10-23 00:00:00,41.6,40.4,23,10,2023
10578.0,9760.0,3,2023-10-23 00:00:00,41.6,40.4,23,10,2023
0.0,0.0,4,2023-10-23 00:00:00,41.6,40.4,23,10,2023
0.0,0.0,5,2023-10-23 00:00:00,41.6,40.4,23,10,2023
5929.5,4739.0,6,2023-10-23 00:00:00,41.6,40.4,23,10,2023
9741.0,4037.0,7,2023-10-23 00:00:00,41.6,40.4,23,10,2023
7612.5,6357.0,8,2023-10-23 00:00:00,41.6,40.4,23,10,2023
1331.5,1408.0,9,2023-10-23 00:00:00,41.6,40.4,23,10,2023
5450.0,7853.5,10,2023-10-23 00:00:00,41.6,40.4,23,10,2023
5098.0,3601.0,11,2023-10-23 00:00:00,41.6,40.4,23,10,2023
17204.0,22535.0,12,2023-10-23 00:00:00,41.6,40.4,23,10,2023
14478.0,14548.0,13,2023-10-23 00:00:00,41.6,40.4,23,10,2023
3053.0,2068.0,14,2023-10-23 00:00:00,41.6,40.4,23,10,2023
0.0,0.0,15,2023-10-23 00:00:00,41.6,40.4,23,10,2023
703.5,381.0,1,2023-10-22 00:00:00,29.99,36.78,22,10,2023
3250.0,1678.0,2,2023-10-22 00:00:00,29.99,36.78,22,10,2023
9446.0,9503.5,3,2023-10-22 00:00:00,29.99,36.78,22,10,2023
184.0,184.0,4,2023-10-22 00:00:00,29.99,36.78,22,10,2023
0.0,0.0,5,2023-10-22 00:00:00,29.99,36.78,22,10,2023
6380.5,1611.0,6,2023-10-22 00:00:00,29.99,36.78,22,10,2023
5672.0,1395.5,7,2023-10-22 00:00:00,29.99,36.78,22,10,2023
8232.0,6678.0,8,2023-10-22 00:00:00,29.99,36.78,22,10,2023
551.0,791.0,9,2023-10-22 00:00:00,29.99,36.78,22,10,2023
2864.5,2650.0,10,2023-10-22 00:00:00,29.99,36.78,22,10,2023
4612.0,3125.0,11,2023-10-22 00:00:00,29.99,36.78,22,10,2023
13162.0,7308.0,12,2023-10-22 00:00:00,29.99,36.78,22,10,2023
4405.0,6873.5,13,2023-10-22 00:00:00,29.99,36.78,22,10,2023
2129.0,2627.5,14,2023-10-22 00:00:00,29.99,36.78,22,10,2023
0.0,0.0,15,2023-10-22 00:00:00,29.99,36.78,22,10,2023
1228.0,274.0,1,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,0.0,2,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,6905.5,3,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,0.0,4,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,0.0,5,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,5354.0,6,2023-10-20 00:00:00,32.8,33.6,20,10,2023
7338.5,0.0,7,2023-10-20 00:00:00,32.8,33.6,20,10,2023
17242.0,0.0,8,2023-10-20 00:00:00,32.8,33.6,20,10,2023
9272.0,1514.0,9,2023-10-20 00:00:00,32.8,33.6,20,10,2023
6604.0,0.0,10,2023-10-20 00:00:00,32.8,33.6,20,10,2023
3314.0,5939.0,11,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,0.0,12,2023-10-20 00:00:00,32.8,33.6,20,10,2023
10492.0,2355.0,13,2023-10-20 00:00:00,32.8,33.6,20,10,2023
4809.0,12153.5,14,2023-10-20 00:00:00,32.8,33.6,20,10,2023
0.0,0.0,15,2023-10-20 00:00:00,32.8,33.6,20,10,2023
1581.0,343.0,1,2023-10-18 00:00:00,31.8,33.0,18,10,2023
0.0,0.0,2,2023-10-18 00:00:00,31.8,33.0,18,10,2023
8652.0,14500.0,3,2023-10-18 00:00:00,31.8,33.0,18,10,2023
0.0,0.0,4,2023-10-18 00:00:00,31.8,33.0,18,10,2023
0.0,0.0,5,2023-10-18 00:00:00,31.8,33.0,18,10,2023
3466.0,4202.0,6,2023-10-18 00:00:00,31.8,33.0,18,10,2023
5370.5,4391.0,7,2023-10-18 00:00:00,31.8,33.0,18,10,2023
6756.0,7166.5,8,2023-10-18 00:00:00,31.8,33.0,18,10,2023
1981.5,491.0,9,2023-10-18 00:00:00,31.8,33.0,18,10,2023
8979.5,8528.0,10,2023-10-18 00:00:00,31.8,33.0,18,10,2023
4160.0,3853.0,11,2023-10-18 00:00:00,31.8,33.0,18,10,2023
8065.0,7635.5,12,2023-10-18 00:00:00,31.8,33.0,18,10,2023
7089.5,6386.0,13,2023-10-18 00:00:00,31.8,33.0,18,10,2023
2016.5,1555.0,14,2023-10-18 00:00:00,31.8,33.0,18,10,2023
0.0,0.0,15,2023-10-18 00:00:00,31.8,33.0,18,10,2023
438.5,843.0,1,2023-10-11 00:00:00,26.5,30.9,11,10,2023
0.0,1897.0,2,2023-10-11 00:00:00,26.5,30.9,11,10,2023
16687.5,11649.0,3,2023-10-11 00:00:00,26.5,30.9,11,10,2023
0.0,0.0,4,2023-10-11 00:00:00,26.5,30.9,11,10,2023
0.0,0.0,5,2023-10-11 00:00:00,26.5,30.9,11,10,2023
7841.0,8725.0,6,2023-10-11 00:00:00,26.5,30.9,11,10,2023
3642.0,2949.0,7,2023-10-11 00:00:00,26.5,30.9,11,10,2023
5838.0,4650.0,8,2023-10-11 00:00:00,26.5,30.9,11,10,2023
595.0,572.5,9,2023-10-11 00:00:00,26.5,30.9,11,10,2023
4626.5,8576.0,10,2023-10-11 00:00:00,26.5,30.9,11,10,2023
4316.5,4312.0,11,2023-10-11 00:00:00,26.5,30.9,11,10,2023
20653.0,21058.0,12,2023-10-11 00:00:00,26.5,30.9,11,10,2023
6365.0,6520.0,13,2023-10-11 00:00:00,26.5,30.9,11,10,2023
2234.0,2234.0,14,2023-10-11 00:00:00,26.5,30.9,11,10,2023
420.0,0.0,15,2023-10-11 00:00:00,26.5,30.9,11,10,2023
307.0,640.5,1,2023-10-09 00:00:00,30.2,29.8,9,10,2023
632.0,298.5,2,2023-10-09 00:00:00,30.2,29.8,9,10,2023
3224.0,3588.0,3,2023-10-09 00:00:00,30.2,29.8,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,30.2,29.8,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,30.2,29.8,9,10,2023
5628.0,3980.0,6,2023-10-09 00:00:00,30.2,29.8,9,10,2023
3063.0,3019.0,7,2023-10-09 00:00:00,30.2,29.8,9,10,2023
4439.0,4650.0,8,2023-10-09 00:00:00,30.2,29.8,9,10,2023
595.0,461.0,9,2023-10-09 00:00:00,30.2,29.8,9,10,2023
4626.5,8897.0,10,2023-10-09 00:00:00,30.2,29.8,9,10,2023
3298.0,2254.0,11,2023-10-09 00:00:00,30.2,29.8,9,10,2023
10017.0,11777.5,12,2023-10-09 00:00:00,30.2,29.8,9,10,2023
5555.5,5852.0,13,2023-10-09 00:00:00,30.2,29.8,9,10,2023
779.5,651.0,14,2023-10-09 00:00:00,30.2,29.8,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,30.2,29.8,9,10,2023
262.0,536.0,1,2023-10-09 00:00:00,33.1,31.4,9,10,2023
632.0,298.5,2,2023-10-09 00:00:00,33.1,31.4,9,10,2023
3177.0,3177.0,3,2023-10-09 00:00:00,33.1,31.4,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,33.1,31.4,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,33.1,31.4,9,10,2023
4566.0,3103.0,6,2023-10-09 00:00:00,33.1,31.4,9,10,2023
3177.0,3089.0,7,2023-10-09 00:00:00,33.1,31.4,9,10,2023
4530.0,4662.0,8,2023-10-09 00:00:00,33.1,31.4,9,10,2023
572.5,461.0,9,2023-10-09 00:00:00,33.1,31.4,9,10,2023
5108.0,10184.0,10,2023-10-09 00:00:00,33.1,31.4,9,10,2023
3298.0,2254.0,11,2023-10-09 00:00:00,33.1,31.4,9,10,2023
10017.0,11777.5,12,2023-10-09 00:00:00,33.1,31.4,9,10,2023
4746.0,5802.0,13,2023-10-09 00:00:00,33.1,31.4,9,10,2023
764.0,614.5,14,2023-10-09 00:00:00,33.1,31.4,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,33.1,31.4,9,10,2023
262.0,536.0,1,2023-10-09 00:00:00,34.1,32.3,9,10,2023
632.0,298.5,2,2023-10-09 00:00:00,34.1,32.3,9,10,2023
3177.0,3177.0,3,2023-10-09 00:00:00,34.1,32.3,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,34.1,32.3,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,34.1,32.3,9,10,2023
4566.0,3103.0,6,2023-10-09 00:00:00,34.1,32.3,9,10,2023
3177.0,3089.0,7,2023-10-09 00:00:00,34.1,32.3,9,10,2023
4530.0,4662.0,8,2023-10-09 00:00:00,34.1,32.3,9,10,2023
572.5,461.0,9,2023-10-09 00:00:00,34.1,32.3,9,10,2023
5108.0,10184.0,10,2023-10-09 00:00:00,34.1,32.3,9,10,2023
3298.0,2254.0,11,2023-10-09 00:00:00,34.1,32.3,9,10,2023
10017.0,11777.5,12,2023-10-09 00:00:00,34.1,32.3,9,10,2023
4746.0,5802.0,13,2023-10-09 00:00:00,34.1,32.3,9,10,2023
764.0,614.5,14,2023-10-09 00:00:00,34.1,32.3,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,34.1,32.3,9,10,2023
262.0,536.0,1,2023-10-09 00:00:00,29.9,29.1,9,10,2023
632.0,298.5,2,2023-10-09 00:00:00,29.9,29.1,9,10,2023
3177.0,3177.0,3,2023-10-09 00:00:00,29.9,29.1,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,29.9,29.1,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,29.9,29.1,9,10,2023
4566.0,3103.0,6,2023-10-09 00:00:00,29.9,29.1,9,10,2023
3177.0,3089.0,7,2023-10-09 00:00:00,29.9,29.1,9,10,2023
4530.0,4662.0,8,2023-10-09 00:00:00,29.9,29.1,9,10,2023
572.5,461.0,9,2023-10-09 00:00:00,29.9,29.1,9,10,2023
5108.0,10184.0,10,2023-10-09 00:00:00,29.9,29.1,9,10,2023
3298.0,2254.0,11,2023-10-09 00:00:00,29.9,29.1,9,10,2023
10017.0,11777.5,12,2023-10-09 00:00:00,29.9,29.1,9,10,2023
4746.0,5802.0,13,2023-10-09 00:00:00,29.9,29.1,9,10,2023
764.0,614.5,14,2023-10-09 00:00:00,29.9,29.1,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,29.9,29.1,9,10,2023
457.5,302.0,1,2023-10-08 00:00:00,32.0,29.0,8,10,2023
1700.0,812.5,2,2023-10-08 00:00:00,32.0,29.0,8,10,2023
3224.0,4176.5,3,2023-10-08 00:00:00,32.0,29.0,8,10,2023
0.0,0.0,4,2023-10-08 00:00:00,32.0,29.0,8,10,2023
0.0,0.0,5,2023-10-08 00:00:00,32.0,29.0,8,10,2023
4253.0,3831.0,6,2023-10-08 00:00:00,32.0,29.0,8,10,2023
3852.5,2279.5,7,2023-10-08 00:00:00,32.0,29.0,8,10,2023
4776.0,4662.0,8,2023-10-08 00:00:00,32.0,29.0,8,10,2023
918.0,534.0,9,2023-10-08 00:00:00,32.0,29.0,8,10,2023
4799.5,4030.0,10,2023-10-08 00:00:00,32.0,29.0,8,10,2023
4124.0,2376.0,11,2023-10-08 00:00:00,32.0,29.0,8,10,2023
15138.0,10833.0,12,2023-10-08 00:00:00,32.0,29.0,8,10,2023
6096.0,5270.0,13,2023-10-08 00:00:00,32.0,29.0,8,10,2023
578.5,485.0,14,2023-10-08 00:00:00,32.0,29.0,8,10,2023
504.0,0.0,15,2023-10-08 00:00:00,32.0,29.0,8,10,2023
510.5,536.0,1,2023-10-09 00:00:00,25.2,30.6,9,10,2023
632.0,273.0,2,2023-10-09 00:00:00,25.2,30.6,9,10,2023
3130.0,3177.0,3,2023-10-09 00:00:00,25.2,30.6,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,25.2,30.6,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,25.2,30.6,9,10,2023
4152.0,1845.0,6,2023-10-09 00:00:00,25.2,30.6,9,10,2023
3480.0,4161.0,7,2023-10-09 00:00:00,25.2,30.6,9,10,2023
3355.5,4638.0,8,2023-10-09 00:00:00,25.2,30.6,9,10,2023
512.0,239.0,9,2023-10-09 00:00:00,25.2,30.6,9,10,2023
2465.0,6013.0,10,2023-10-09 00:00:00,25.2,30.6,9,10,2023
2449.5,2132.5,11,2023-10-09 00:00:00,25.2,30.6,9,10,2023
9713.5,11067.0,12,2023-10-09 00:00:00,25.2,30.6,9,10,2023
8952.0,6204.0,13,2023-10-09 00:00:00,25.2,30.6,9,10,2023
455.0,417.0,14,2023-10-09 00:00:00,25.2,30.6,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,25.2,30.6,9,10,2023
598.5,639.0,1,2023-10-09 00:00:00,35.6,26.2,9,10,2023
786.0,298.5,2,2023-10-09 00:00:00,35.6,26.2,9,10,2023
3130.0,3224.0,3,2023-10-09 00:00:00,35.6,26.2,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,35.6,26.2,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,35.6,26.2,9,10,2023
4113.0,2035.5,6,2023-10-09 00:00:00,35.6,26.2,9,10,2023
3851.0,3625.0,7,2023-10-09 00:00:00,35.6,26.2,9,10,2023
3609.0,4638.0,8,2023-10-09 00:00:00,35.6,26.2,9,10,2023
512.0,239.0,9,2023-10-09 00:00:00,35.6,26.2,9,10,2023
3786.5,6525.0,10,2023-10-09 00:00:00,35.6,26.2,9,10,2023
2523.0,2093.0,11,2023-10-09 00:00:00,35.6,26.2,9,10,2023
9713.5,11067.0,12,2023-10-09 00:00:00,35.6,26.2,9,10,2023
8952.0,5296.0,13,2023-10-09 00:00:00,35.6,26.2,9,10,2023
456.0,418.0,14,2023-10-09 00:00:00,35.6,26.2,9,10,2023
504.0,0.0,15,2023-10-09 00:00:00,35.6,26.2,9,10,2023
545.0,341.0,1,2023-10-09 00:00:00,35.5,30.9,9,10,2023
939.0,324.0,2,2023-10-09 00:00:00,35.5,30.9,9,10,2023
3224.0,3952.0,3,2023-10-09 00:00:00,35.5,30.9,9,10,2023
0.0,0.0,4,2023-10-09 00:00:00,35.5,30.9,9,10,2023
0.0,0.0,5,2023-10-09 00:00:00,35.5,30.9,9,10,2023
3633.0,2009.0,6,2023-10-09 00:00:00,35.5,30.9,9,10,2023
4007.5,1965.0,7,2023-10-09 00:00:00,35.5,30.9,9,10,2023
4024.5,4850.0,8,2023-10-09 00:00:00,35.5,30.9,9,10,2023
918.0,419.5,9,2023-10-09 00:00:00,35.5,30.9,9,10,2023
2684.0,3339.0,10,2023-10-09 00:00:00,35.5,30.9,9,10,2023
3307.5,2093.0,11,2023-10-09 00:00:00,35.5,30.9,9,10,2023
9217.0,10194.0,12,2023-10-09 00:00:00,35.5,30.9,9,10,2023
6734.0,5296.0,13,2023-10-09 00:00:00,35.5,30.9,9,10,2023
516.0,425.0,14,2023-10-09 00:00:00,35.5,30.9,9,10,2023
481.5,0.0,15,2023-10-09 00:00:00,35.5,30.9,9,10,2023
502.0,173.0,1,2023-10-02 00:00:00,32.9,28.5,2,10,2023
1700.0,812.5,2,2023-10-02 00:00:00,32.9,28.5,2,10,2023
4902.0,4781.0,3,2023-10-02 00:00:00,32.9,28.5,2,10,2023
881.0,0.0,4,2023-10-02 00:00:00,32.9,28.5,2,10,2023
0.0,0.0,5,2023-10-02 00:00:00,32.9,28.5,2,10,2023
4404.5,2009.0,6,2023-10-02 00:00:00,32.9,28.5,2,10,2023
4460.0,1933.5,7,2023-10-02 00:00:00,32.9,28.5,2,10,2023
6482.0,4947.0,8,2023-10-02 00:00:00,32.9,28.5,2,10,2023
1439.0,518.0,9,2023-10-02 00:00:00,32.9,28.5,2,10,2023
4799.5,3480.0,10,2023-10-02 00:00:00,32.9,28.5,2,10,2023
4392.5,2777.0,11,2023-10-02 00:00:00,32.9,28.5,2,10,2023
20077.0,10194.0,12,2023-10-02 00:00:00,32.9,28.5,2,10,2023
5544.0,4847.0,13,2023-10-02 00:00:00,32.9,28.5,2,10,2023
579.0,596.0,14,2023-10-02 00:00:00,32.9,28.5,2,10,2023
589.0,0.0,15,2023-10-02 00:00:00,32.9,28.5,2,10,2023
459.0,171.5,1,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4353.0,1384.0,2,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4066.0,4689.0,3,2023-10-02 00:00:00,34.3,26.1,2,10,2023
0.0,0.0,4,2023-10-02 00:00:00,34.3,26.1,2,10,2023
0.0,0.0,5,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4660.0,2978.0,6,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4242.0,1575.0,7,2023-10-02 00:00:00,34.3,26.1,2,10,2023
8238.0,4778.5,8,2023-10-02 00:00:00,34.3,26.1,2,10,2023
1574.0,592.5,9,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4799.5,3480.0,10,2023-10-02 00:00:00,34.3,26.1,2,10,2023
4377.0,3121.0,11,2023-10-02 00:00:00,34.3,26.1,2,10,2023
20077.0,10194.0,12,2023-10-02 00:00:00,34.3,26.1,2,10,2023
5350.0,4129.0,13,2023-10-02 00:00:00,34.3,26.1,2,10,2023
610.0,624.0,14,2023-10-02 00:00:00,34.3,26.1,2,10,2023
803.0,0.0,15,2023-10-02 00:00:00,34.3,26.1,2,10,2023
877.0,201.5,1,2023-10-04 00:00:00,34.7,32.7,4,10,2023
1700.0,0.0,2,2023-10-04 00:00:00,34.7,32.7,4,10,2023
15795.0,12351.5,3,2023-10-04 00:00:00,34.7,32.7,4,10,2023
0.0,0.0,4,2023-10-04 00:00:00,34.7,32.7,4,10,2023
0.0,0.0,5,2023-10-04 00:00:00,34.7,32.7,4,10,2023
5828.0,2009.0,6,2023-10-04 00:00:00,34.7,32.7,4,10,2023
6518.5,1965.0,7,2023-10-04 00:00:00,34.7,32.7,4,10,2023
14037.0,4900.5,8,2023-10-04 00:00:00,34.7,32.7,4,10,2023
1574.0,467.0,9,2023-10-04 00:00:00,34.7,32.7,4,10,2023
4030.0,4462.0,10,2023-10-04 00:00:00,34.7,32.7,4,10,2023
6203.0,3142.5,11,2023-10-04 00:00:00,34.7,32.7,4,10,2023
0.0,10194.0,12,2023-10-04 00:00:00,34.7,32.7,4,10,2023
5544.0,5713.0,13,2023-10-04 00:00:00,34.7,32.7,4,10,2023
224.5,314.0,14,2023-10-04 00:00:00,34.7,32.7,4,10,2023
589.0,0.0,15,2023-10-04 00:00:00,34.7,32.7,4,10,2023
456.0,145.0,1,2023-10-02 00:00:00,36.2,24.7,2,10,2023
2998.0,839.0,2,2023-10-02 00:00:00,36.2,24.7,2,10,2023
4066.0,4654.0,3,2023-10-02 00:00:00,36.2,24.7,2,10,2023
881.0,0.0,4,2023-10-02 00:00:00,36.2,24.7,2,10,2023
0.0,0.0,5,2023-10-02 00:00:00,36.2,24.7,2,10,2023
4404.5,1512.0,6,2023-10-02 00:00:00,36.2,24.7,2,10,2023
3828.5,2099.5,7,2023-10-02 00:00:00,36.2,24.7,2,10,2023
8772.5,4778.5,8,2023-10-02 00:00:00,36.2,24.7,2,10,2023
1133.0,667.0,9,2023-10-02 00:00:00,36.2,24.7,2,10,2023
4853.0,3480.0,10,2023-10-02 00:00:00,36.2,24.7,2,10,2023
3300.5,3090.0,11,2023-10-02 00:00:00,36.2,24.7,2,10,2023
20077.0,11933.0,12,2023-10-02 00:00:00,36.2,24.7,2,10,2023
4503.0,4665.0,13,2023-10-02 00:00:00,36.2,24.7,2,10,2023
610.0,624.0,14,2023-10-02 00:00:00,36.2,24.7,2,10,2023
818.5,0.0,15,2023-10-02 00:00:00,36.2,24.7,2,10,2023
192.0,571.0,1,2023-09-26 00:00:00,35.0,32.1,26,9,2023
1517.5,1882.0,2,2023-09-26 00:00:00,35.0,32.1,26,9,2023
7616.0,8105.0,3,2023-09-26 00:00:00,35.0,32.1,26,9,2023
2698.0,0.0,4,2023-09-26 00:00:00,35.0,32.1,26,9,2023
0.0,21118.0,5,2023-09-26 00:00:00,35.0,32.1,26,9,2023
3903.0,7208.0,6,2023-09-26 00:00:00,35.0,32.1,26,9,2023
4853.5,2786.5,7,2023-09-26 00:00:00,35.0,32.1,26,9,2023
7392.0,6588.0,8,2023-09-26 00:00:00,35.0,32.1,26,9,2023
1009.5,588.5,9,2023-09-26 00:00:00,35.0,32.1,26,9,2023
4846.0,6283.5,10,2023-09-26 00:00:00,35.0,32.1,26,9,2023
2778.0,1972.5,11,2023-09-26 00:00:00,35.0,32.1,26,9,2023
13866.0,10219.0,12,2023-09-26 00:00:00,35.0,32.1,26,9,2023
7155.5,6257.0,13,2023-09-26 00:00:00,35.0,32.1,26,9,2023
1690.5,1434.0,14,2023-09-26 00:00:00,35.0,32.1,26,9,2023
0.0,0.0,15,2023-09-26 00:00:00,35.0,32.1,26,9,2023
192.0,885.0,1,2023-09-26 00:00:00,32.2,28.9,26,9,2023
0.0,0.0,2,2023-09-26 00:00:00,32.2,28.9,26,9,2023
10015.5,7718.0,3,2023-09-26 00:00:00,32.2,28.9,26,9,2023
30.0,0.0,4,2023-09-26 00:00:00,32.2,28.9,26,9,2023
0.0,0.0,5,2023-09-26 00:00:00,32.2,28.9,26,9,2023
8468.0,5825.0,6,2023-09-26 00:00:00,32.2,28.9,26,9,2023
3427.0,2898.0,7,2023-09-26 00:00:00,32.2,28.9,26,9,2023
8405.0,9062.5,8,2023-09-26 00:00:00,32.2,28.9,26,9,2023
1009.5,704.0,9,2023-09-26 00:00:00,32.2,28.9,26,9,2023
4841.0,8857.0,10,2023-09-26 00:00:00,32.2,28.9,26,9,2023
2995.0,2450.0,11,2023-09-26 00:00:00,32.2,28.9,26,9,2023
15042.5,15059.5,12,2023-09-26 00:00:00,32.2,28.9,26,9,2023
6367.5,4801.5,13,2023-09-26 00:00:00,32.2,28.9,26,9,2023
1932.0,1632.0,14,2023-09-26 00:00:00,32.2,28.9,26,9,2023
0.0,0.0,15,2023-09-26 00:00:00,32.2,28.9,26,9,2023
192.0,329.0,1,2023-09-22 00:00:00,27.9,30.7,22,9,2023
1517.5,603.5,2,2023-09-22 00:00:00,27.9,30.7,22,9,2023
5583.0,6186.0,3,2023-09-22 00:00:00,27.9,30.7,22,9,2023
2698.0,0.0,4,2023-09-22 00:00:00,27.9,30.7,22,9,2023
0.0,21118.0,5,2023-09-22 00:00:00,27.9,30.7,22,9,2023
7499.0,8826.5,6,2023-09-22 00:00:00,27.9,30.7,22,9,2023
4630.5,2797.0,7,2023-09-22 00:00:00,27.9,30.7,22,9,2023
8711.5,6674.5,8,2023-09-22 00:00:00,27.9,30.7,22,9,2023
1758.0,451.0,9,2023-09-22 00:00:00,27.9,30.7,22,9,2023
4846.0,8951.0,10,2023-09-22 00:00:00,27.9,30.7,22,9,2023
3212.0,2642.0,11,2023-09-22 00:00:00,27.9,30.7,22,9,2023
13866.0,3172.0,12,2023-09-22 00:00:00,27.9,30.7,22,9,2023
6774.0,8059.0,13,2023-09-22 00:00:00,27.9,30.7,22,9,2023
2765.5,1554.0,14,2023-09-22 00:00:00,27.9,30.7,22,9,2023
0.0,0.0,15,2023-09-22 00:00:00,27.9,30.7,22,9,2023
192.0,329.0,1,2023-09-22 00:00:00,34.6,31.2,22,9,2023
1517.5,603.5,2,2023-09-22 00:00:00,34.6,31.2,22,9,2023
5583.0,6186.0,3,2023-09-22 00:00:00,34.6,31.2,22,9,2023
2698.0,0.0,4,2023-09-22 00:00:00,34.6,31.2,22,9,2023
0.0,21118.0,5,2023-09-22 00:00:00,34.6,31.2,22,9,2023
7499.0,8826.5,6,2023-09-22 00:00:00,34.6,31.2,22,9,2023
4630.5,2797.0,7,2023-09-22 00:00:00,34.6,31.2,22,9,2023
8711.5,6674.5,8,2023-09-22 00:00:00,34.6,31.2,22,9,2023
1758.0,451.0,9,2023-09-22 00:00:00,34.6,31.2,22,9,2023
4846.0,8951.0,10,2023-09-22 00:00:00,34.6,31.2,22,9,2023
3212.0,2642.0,11,2023-09-22 00:00:00,34.6,31.2,22,9,2023
13866.0,3172.0,12,2023-09-22 00:00:00,34.6,31.2,22,9,2023
6774.0,8059.0,13,2023-09-22 00:00:00,34.6,31.2,22,9,2023
2765.5,1554.0,14,2023-09-22 00:00:00,34.6,31.2,22,9,2023
0.0,0.0,15,2023-09-22 00:00:00,34.6,31.2,22,9,2023
353.5,376.0,1,2023-09-20 00:00:00,34.7,29.8,20,9,2023
