,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_epochs,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
18,3.2667012214660645,0.18359288452899417,0.5761433442433676,0.0937717080398715,10,0.09476315789473684,"{'epochs': 10, 'optimizer__learning_rate': 0.09476315789473684}",-3.5227659506475737,-3.831438810768973,-3.0583726826474043,-3.470859148021317,0.3177300182349572,382
19,3.0844456354777017,0.01480033121749278,0.681613047917684,0.015223639724464225,10,0.1,"{'epochs': 10, 'optimizer__learning_rate': 0.1}",-3.2396536858802727,-5.4038106251666225,-3.9343084052010973,-4.192590905415997,0.9021922196898177,388
20,5.2675745487213135,0.17588687191026137,0.6802983283996582,0.0381030308486695,30,0.0005,"{'epochs': 30, 'optimizer__learning_rate': 0.0005}",-2.15772733669901,-2.545518100775184,-2.3349673731051133,-2.3460709368597694,0.15850948661775427,377
21,5.718384424845378,0.04378336041005849,0.5660746097564697,0.022721131215131998,30,0.005736842105263158,"{'epochs': 30, 'optimizer__learning_rate': 0.005736842105263158}",-2.332142287320301,-2.385667588414799,-2.127819876426775,-2.281876584053958,0.1111045793775989,367
22,5.709743897120158,0.12195208273481097,0.6398084163665771,0.031843090671903114,30,0.010973684210526316,"{'epochs': 30, 'optimizer__learning_rate': 0.010973684210526316}",-2.2627880708677504,-2.3596598045380746,-2.0636320651287106,-2.228693313511512,0.1232340455781604,362
23,5.501721223195394,0.016792046965638595,0.5838809013366699,0.015886621811160274,30,0.016210526315789474,"{'epochs': 30, 'optimizer__learning_rate': 0.016210526315789474}",-2.2545312629134964,-2.4099903036178043,-2.2261948115129186,-2.296905459348073,0.08079552430725498,369
24,5.475111722946167,0.07457657403903699,0.5714311599731445,0.043687751642611024,30,0.02144736842105263,"{'epochs': 30, 'optimizer__learning_rate': 0.02144736842105263}",-2.46297823752674,-2.369937644559683,-2.251215791097967,-2.3613772243947966,0.08666331028535784,379
25,5.495464483896892,0.024238155816024582,0.576153039932251,0.055559823478410514,30,0.02668421052631579,"{'epochs': 30, 'optimizer__learning_rate': 0.02668421052631579}",-2.4261054531399306,-2.445739204532395,-1.9720371656614677,-2.2812939411112647,0.2188244135064151,366
26,5.5189807415008545,0.07981537143456875,0.6172428131103516,0.05040003114098234,30,0.03192105263157895,"{'epochs': 30, 'optimizer__learning_rate': 0.03192105263157895}",-2.281728260421215,-2.465901992060203,-2.1713561977763716,-2.3063288167525964,0.12149951100432022,370
27,5.63116979598999,0.08160501699386549,0.5351317723592123,0.022137067345849897,30,0.037157894736842105,"{'epochs': 30, 'optimizer__learning_rate': 0.037157894736842105}",-2.400441352638663,-2.527008839234256,-2.399860765700928,-2.442436985857949,0.05980180074170416,380
28,5.4409254391988116,0.09016841381888667,0.6315579414367676,0.02808258798748614,30,0.04239473684210526,"{'epochs': 30, 'optimizer__learning_rate': 0.04239473684210526}",-2.3506157623621506,-2.288459968034007,-2.3436206402833566,-2.3275654568931716,0.027798829440703367,374
29,5.4205907980601,0.03256120776992452,0.6175588766733805,0.029390455598417537,30,0.04763157894736842,"{'epochs': 30, 'optimizer__learning_rate': 0.04763157894736842}",-2.3371927079875405,-2.3277316489499844,-2.3689388926933352,-2.3446210832102867,0.017623749186224325,376
30,5.505638837814331,0.06253981194756328,0.5648261706034342,0.03643288391011363,30,0.05286842105263158,"{'epochs': 30, 'optimizer__learning_rate': 0.05286842105263158}",-2.2916326466588295,-2.3676251511338102,-2.3499251155502403,-2.3363943044476265,0.03246564667373757,375
31,5.375420490900676,0.07488611520602935,0.6245932579040527,0.09490519902386149,30,0.058105263157894736,"{'epochs': 30, 'optimizer__learning_rate': 0.058105263157894736}",-2.2474941405587114,-2.4701346241441384,-2.224211034721722,-2.3139465998081907,0.11084989840268714,372
