,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_optimizer__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,338.2293444474538,0.4835367285735779,0.7025173505147299,0.08673241091482595,2,300,0.05,"{'batch_size': 2, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-0.43088072248997983,-0.562667777115909,-0.36952616422697876,-0.4543582212776225,0.08057838986282102,1
1,214.13313579559326,0.5100189851709446,1.1897908051808674,0.1018798736681032,4,300,0.05,"{'batch_size': 4, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-0.681621249532691,-0.6142178280710042,-0.8857955721798898,-0.7272115499278616,0.1154627628037405,2
2,108.17763638496399,4.159299665782837,0.7724746863047282,0.12313845124237531,8,300,0.05,"{'batch_size': 8, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-1.008868930899037,-0.9041815258656687,-0.90926946761534,-0.9407733081266819,0.04819565795365237,3
3,52.833579222361244,3.993345426119273,0.573000431060791,0.18304256156835155,16,300,0.05,"{'batch_size': 16, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-0.9368535754861886,-0.9550980573762813,-0.9986535901342009,-0.9635350743322236,0.02592550731049474,4
4,28.601386229197185,0.16531579598607068,0.4968295892079671,0.05415234242792611,32,300,0.05,"{'batch_size': 32, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-1.1447027534916265,-1.3745231355374106,-1.0419514979784037,-1.1870591290024803,0.1390360155666682,5
5,15.452810843785604,1.8696727904096029,0.465804656346639,0.10430815601899521,64,300,0.05,"{'batch_size': 64, 'epochs': 300, 'optimizer__learning_rate': 0.05}",-1.2550750101847703,-1.5793578510751982,-1.2966616808705158,-1.3770315140434948,0.14407017453815346,6
